what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1301684718097
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1301684730728
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.text.contentAssist.proposals",1301684737742
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1301684738291
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1301684740304
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1301684761009
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.text.contentAssist.proposals",1301684762754
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1301684770916
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1301684771305
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.select.lineStart",1301684773543
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.select.lineStart",1301684775704
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.select.lineStart",1301684777206
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.delete.line",1301684778465
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1301684778794
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1301684779374
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1301684785285
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1301684790156
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1301684805609
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.select.lineStart",1301684806801
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1301684817380
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1301684823414
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1301684829500
started,bundle,org.eclipse.help.base,3.5.2.v201009090800,"org.eclipse.help.base",1301684844048
started,bundle,org.eclipse.help.ui,3.5.2.r36_v20100702,"org.eclipse.help.ui",1301684844057
started,bundle,org.eclipse.ui.browser,3.3.0.v20100517,"org.eclipse.ui.browser",1301684844100
opened,editor,org.eclipse.ui.browser,3.3.0.v20100517,"org.eclipse.ui.browser.editor",1301684844196
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1301684844235
activated,editor,org.eclipse.ui.browser,3.3.0.v20100517,"org.eclipse.ui.browser.editor",1301684844256
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1301684864501
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1301684865324
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1301684865668
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1301684866669
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1301684868356
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1301684869325
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PropertiesFileEditor",1301684870203
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1301684871618
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineStart",1301684872687
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1301684873593
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.cut",1301684887729
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1301684888490
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1301684889611
activated,editor,org.eclipse.ui.browser,3.3.0.v20100517,"org.eclipse.ui.browser.editor",1301684893463
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1301684899355
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1301684906102
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1301684906597
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1301684914455
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1301684962471
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PropertiesFileEditor",1301684972706
activated,editor,org.eclipse.ui.browser,3.3.0.v20100517,"org.eclipse.ui.browser.editor",1301684978404
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1301684979997
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1301684983777
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1301684988553
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1301684992718
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PropertiesFileEditor",1301684999391
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1301685004509
activated,editor,org.eclipse.ui.browser,3.3.0.v20100517,"org.eclipse.ui.browser.editor",1301685006506
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PropertiesFileEditor",1301685007592
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1301685008124
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.select.lineStart",1301685021391
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1301685026243
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.text.contentAssist.proposals",1301685027605
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1301685044156
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1301685050766
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1301685057165
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1301685060080
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.text.contentAssist.proposals",1301685063426
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.text.contentAssist.proposals",1301685064807
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1301685075522
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1301685092427
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1301685093429
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.select.lineStart",1301685095225
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PropertiesFileEditor",1301685106918
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1301685109583
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1301685111774
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1301685112144
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1301685114779
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1301685119719
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1301685130421
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1301685134379
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1301685137966
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1301685153573
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PackageExplorer",1301685157901
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1301685160189
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1301685161216
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1301685202200
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1301685202292
opened,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PropertiesFileEditor",1301685204408
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PropertiesFileEditor",1301685204452
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1301685208924
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1301685216783
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1301685218240
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1301685218564
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1301685230175
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.select.lineEnd",1301685232604
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1301685232963
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1301685233254
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1301685234953
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.select.lineEnd",1301685236598
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1301685236987
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1301685237307
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1301685241835
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1301685242568
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1301685247745
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.select.lineEnd",1301685250152
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1301685250553
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1301685250833
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1301685259652
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.select.lineEnd",1301685261648
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1301685262227
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1301685262579
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1301685268361
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1301685270191
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1301685270493
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1301685273850
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.select.lineEnd",1301685276481
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1301685276784
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1301685277352
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1301685280485
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.select.lineEnd",1301685282575
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1301685282860
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1301685283305
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1301685288474
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.select.lineEnd",1301685290126
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1301685291810
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineStart",1301685294124
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.delete",1301685294148
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.undo",1301685294978
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1301685295735
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1301685297687
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1301685301981
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.select.lineEnd",1301685307906
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1301685308310
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1301685309892
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1301685312694
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1301685318080
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.select.lineEnd",1301685319580
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1301685321101
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1301685323096
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1301685324198
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.delete",1301685326892
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1301685328101
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1301685343614
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1301685346233
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1301685349627
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PackageExplorer",1301685353764
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1301685354091
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1301685354427
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1301685360587
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1301685360688
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PropertiesFileEditor",1301685361923
activated,editor,org.eclipse.ui.browser,3.3.0.v20100517,"org.eclipse.ui.browser.editor",1301685362390
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PropertiesFileEditor",1301685363021
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.selectAll",1301685363756
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1301685364130
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PropertiesFileEditor",1301685364497
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.selectAll",1301685365164
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1301685365458
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1301685368411
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.select.lineEnd",1301685371865
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1301685374251
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1301685382753
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1301685384279
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1301685388791
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1301685390104
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1301685390891
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1301685392910
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1301685394131
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1301685406573
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1301685408057
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1301685415277
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1301685417503
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1301685420704
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1301685425422
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.select.lineEnd",1301685427778
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1301685435520
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1301685449751
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1301685452792
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1301685458761
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1301685459270
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1301685464233
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1301685472327
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1301685479284
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1301685480737
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1301685482100
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1301685483838
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1301685487874
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1301685488740
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1301685489853
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1301685490696
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1301685491976
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1301685493071
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1301685493724
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1301685496662
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1301685497693
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1301685498636
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1301685498933
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1301685500573
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1301685503976
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1301685506330
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1301685536443
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1301685538599
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1301685556202
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1301685561742
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1301685568097
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1301685574149
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PackageExplorer",1301685581900
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1301685604600
started,bundle,org.eclipse.ant.ui,3.5.0.v20100427,"org.eclipse.ant.ui",1301685609954
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1301685610041
executed,command,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.edit.text.java.rename.element",1301685610053
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1301685611861
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PackageExplorer",1301685622370
opened,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PropertiesFileEditor",1301685622561
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PropertiesFileEditor",1301685622599
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PackageExplorer",1301685624362
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PropertiesFileEditor",1301685624571
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PackageExplorer",1301685626724
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PropertiesFileEditor",1301685627761
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PackageExplorer",1301685628114
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1301685635191
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1301685645894
executed,command,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.edit.text.java.rename.element",1301685645914
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1301685654733
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1301685660579
executed,command,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.edit.text.java.rename.element",1301685660588
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PropertiesFileEditor",1301685665862
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PackageExplorer",1301685667490
